Family.ID	Desc	Aflo	Amel	Bimp	Bter	Ccal	Dnov	Emex	Hlab	Lalb	Mqua	Mrot
ORTHOMCL2108	null	1	1	1	1	1	1	1	4	1	1	1
ORTHOMCL2109	null	1	1	1	2	1	2	1	1	1	2	1
ORTHOMCL2111	null	1	1	1	1	5	1	1	1	0	1	1
ORTHOMCL2112	null	1	1	1	1	2	1	1	1	1	1	3
ORTHOMCL2113	null	1	1	3	2	1	1	1	1	1	1	1
ORTHOMCL2114	null	1	1	1	1	1	1	2	2	1	2	1
ORTHOMCL2115	null	1	1	1	1	2	1	3	0	1	1	2
ORTHOMCL2116	null	1	1	2	2	1	1	1	1	1	1	2
ORTHOMCL2117	null	2	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2119	null	1	1	1	1	3	1	1	1	1	2	1
ORTHOMCL2122	null	1	1	1	1	3	1	1	1	1	1	2
ORTHOMCL2123	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2124	null	1	1	2	2	1	1	2	1	1	1	1
ORTHOMCL2125	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2126	null	1	1	1	1	1	1	2	1	2	2	1
ORTHOMCL2127	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2128	null	1	1	1	1	2	1	3	1	1	1	1
ORTHOMCL2129	null	1	1	2	1	1	1	1	1	2	2	1
ORTHOMCL2131	null	1	1	1	1	2	1	2	1	1	2	1
ORTHOMCL2132	null	1	1	1	1	2	2	2	1	1	1	1
ORTHOMCL2133	null	1	1	1	1	1	1	1	1	1	1	4
ORTHOMCL2134	null	1	1	2	1	3	1	1	1	0	0	3
ORTHOMCL2135	null	1	1	1	1	2	1	1	1	3	1	1
ORTHOMCL2136	null	1	2	1	1	2	2	1	1	1	1	1
ORTHOMCL2137	null	1	1	1	1	1	1	1	1	1	1	4
ORTHOMCL2138	null	1	1	3	1	1	1	2	1	0	1	2
ORTHOMCL2139	null	1	1	2	1	3	0	1	1	1	1	2
ORTHOMCL2140	null	2	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2141	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2143	null	1	1	1	3	2	1	1	0	1	1	2
ORTHOMCL2145	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2147	null	1	1	4	1	1	1	1	1	1	1	1
ORTHOMCL2148	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2149	null	1	1	1	1	2	1	1	1	1	1	3
ORTHOMCL2151	null	1	1	2	2	1	1	1	1	1	1	2
ORTHOMCL2153	null	1	2	1	1	1	1	1	1	2	2	1
ORTHOMCL2154	null	1	1	1	1	4	1	1	1	1	1	1
ORTHOMCL2155	null	1	1	2	2	2	1	1	1	1	1	1
ORTHOMCL2156	null	1	1	1	2	3	1	1	1	1	1	1
ORTHOMCL2157	null	2	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2159	null	1	1	2	1	1	1	1	1	0	1	4
ORTHOMCL2160	null	1	1	1	1	1	1	1	1	1	1	4
ORTHOMCL2161	null	1	1	2	1	1	1	3	1	1	1	1
ORTHOMCL2162	null	1	1	1	1	1	1	1	1	2	2	2
ORTHOMCL2163	null	1	1	1	1	1	3	2	1	1	1	1
ORTHOMCL2164	null	1	1	1	1	2	1	2	1	1	1	2
ORTHOMCL2165	null	1	1	1	1	3	1	1	2	1	1	1
ORTHOMCL2166	null	1	1	2	1	1	1	1	1	2	2	1
ORTHOMCL2168	null	1	1	1	1	1	1	1	1	1	1	4
ORTHOMCL2169	null	1	1	1	1	2	3	1	1	1	1	1
ORTHOMCL2170	null	1	1	3	2	1	1	1	1	1	1	1
ORTHOMCL2171	null	1	1	1	3	1	1	1	1	2	1	1
ORTHOMCL2172	null	1	1	2	3	1	1	1	1	1	1	1
ORTHOMCL2173	null	1	1	1	1	1	1	1	1	1	1	4
ORTHOMCL2174	null	1	1	2	1	1	2	2	1	1	1	1
ORTHOMCL2175	null	1	1	1	1	4	1	1	1	1	1	1
ORTHOMCL2176	null	1	1	2	1	2	1	1	1	1	1	2
ORTHOMCL2177	null	1	1	2	2	2	1	1	1	1	1	1
ORTHOMCL2178	null	1	1	2	1	1	1	1	1	1	1	3
ORTHOMCL2179	null	1	1	1	1	4	1	1	1	1	1	1
ORTHOMCL2180	null	1	1	2	3	0	1	1	1	1	1	2
ORTHOMCL2181	null	1	1	1	2	2	1	1	1	1	2	1
ORTHOMCL2182	null	1	1	1	2	1	1	2	3	1	0	1
ORTHOMCL2183	null	1	1	1	4	1	1	1	1	1	1	1
ORTHOMCL2184	null	1	1	2	2	2	1	1	1	1	1	1
ORTHOMCL2186	null	1	1	3	3	1	0	1	1	1	1	1
ORTHOMCL2188	null	1	1	1	1	1	1	1	4	1	1	1
ORTHOMCL2189	null	1	1	2	2	2	1	1	1	1	1	1
ORTHOMCL2190	null	1	1	1	2	3	1	1	1	1	1	1
ORTHOMCL2191	null	1	1	1	1	4	1	1	1	1	1	1
ORTHOMCL2192	null	1	1	2	1	2	2	1	1	1	1	1
ORTHOMCL2200	null	1	1	1	1	2	1	1	2	1	1	1
ORTHOMCL2202	null	1	1	1	1	2	1	1	2	1	1	1
ORTHOMCL2203	null	2	1	1	1	3	1	0	1	1	1	1
ORTHOMCL2204	null	2	2	1	1	1	1	1	1	1	1	1
ORTHOMCL2205	null	1	1	3	1	1	1	1	1	1	1	1
ORTHOMCL2206	null	1	1	1	1	1	2	1	1	1	1	2
ORTHOMCL2207	null	2	1	1	1	1	1	1	2	1	1	1
ORTHOMCL2209	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2210	null	1	1	1	2	0	1	2	1	1	1	2
ORTHOMCL2211	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2213	null	1	1	1	1	1	1	2	1	1	1	2
ORTHOMCL2214	null	1	1	1	1	1	1	1	1	3	1	1
ORTHOMCL2215	null	1	1	1	1	1	1	2	2	1	1	1
ORTHOMCL2216	null	1	1	1	1	1	2	1	1	1	2	1
ORTHOMCL2217	null	1	1	1	1	2	2	1	1	1	1	1
ORTHOMCL2219	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2220	null	1	1	1	1	3	1	1	2	0	1	1
ORTHOMCL2222	null	3	1	1	1	1	1	1	1	0	1	2
ORTHOMCL2223	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2225	null	1	1	1	2	1	1	2	1	1	1	1
ORTHOMCL2226	null	1	1	2	1	1	1	2	1	1	1	1
ORTHOMCL2227	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2228	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2229	null	1	1	1	1	2	2	1	1	1	1	1
ORTHOMCL2230	null	2	1	1	1	2	1	1	1	0	1	2
ORTHOMCL2231	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2232	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2234	null	2	1	1	1	1	1	1	1	2	1	1
ORTHOMCL2236	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2237	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2238	null	1	1	2	1	1	1	1	1	1	1	2
ORTHOMCL2240	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2241	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2242	null	2	1	1	1	1	1	1	2	1	1	1
ORTHOMCL2243	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2244	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2245	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2246	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2247	null	1	1	1	1	1	1	1	3	1	1	1
ORTHOMCL2248	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2249	null	1	1	1	1	1	1	3	1	1	1	1
ORTHOMCL2250	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2251	null	2	3	0	1	1	1	1	1	1	1	1
ORTHOMCL2252	null	1	1	2	1	1	1	1	1	1	1	2
ORTHOMCL2254	null	1	1	1	2	1	1	2	1	1	1	1
ORTHOMCL2255	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2256	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2257	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2258	null	2	1	1	3	0	1	1	1	1	1	1
ORTHOMCL2259	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2260	null	2	1	1	2	1	1	2	1	1	0	1
ORTHOMCL2262	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2264	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2265	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2266	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2267	null	1	1	1	1	1	1	3	1	1	1	1
ORTHOMCL2268	null	1	1	2	1	1	1	2	1	1	1	1
ORTHOMCL2270	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2271	null	1	1	2	3	0	1	1	1	1	1	1
ORTHOMCL2272	null	1	1	0	1	2	1	2	1	1	1	2
ORTHOMCL2273	null	2	1	1	1	1	1	2	1	1	1	1
ORTHOMCL2274	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2275	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2276	null	2	1	1	1	1	1	2	1	1	1	1
ORTHOMCL2277	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2278	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2280	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2281	null	2	1	0	0	2	2	1	1	2	1	1
ORTHOMCL2282	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2283	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2286	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2287	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2288	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2289	null	1	1	1	1	1	1	2	2	1	1	1
ORTHOMCL2290	null	2	1	1	1	1	2	1	1	1	1	1
ORTHOMCL2291	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2293	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2294	null	1	1	1	1	2	1	2	1	1	1	1
ORTHOMCL2295	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2296	null	2	1	1	1	1	1	1	2	1	1	1
ORTHOMCL2297	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2298	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2299	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2301	null	1	1	3	2	0	1	1	1	1	2	0
ORTHOMCL2302	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2303	null	2	1	1	1	1	1	1	2	1	1	1
ORTHOMCL2304	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2306	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2308	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2309	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2312	null	1	1	1	1	2	2	1	1	1	1	1
ORTHOMCL2313	null	1	1	1	1	0	1	1	1	1	1	4
ORTHOMCL2314	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2315	null	1	1	3	1	1	1	1	2	1	1	0
ORTHOMCL2316	null	1	1	1	1	1	1	2	1	2	1	1
ORTHOMCL2317	null	2	1	1	1	1	1	1	1	2	1	1
ORTHOMCL2319	null	2	2	2	1	1	1	1	0	1	1	1
ORTHOMCL2320	null	2	1	1	1	1	2	1	1	1	1	1
ORTHOMCL2322	null	1	1	1	1	1	2	1	2	1	1	1
ORTHOMCL2324	null	1	1	1	1	1	1	1	1	2	2	1
ORTHOMCL2325	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2327	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2328	null	1	1	1	2	1	1	1	1	1	2	1
ORTHOMCL2329	null	1	1	1	1	1	1	1	2	1	1	2
ORTHOMCL2330	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2331	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2332	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2333	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2334	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2336	null	2	1	1	1	1	1	2	1	1	1	1
ORTHOMCL2337	null	1	1	1	1	1	3	1	1	1	1	1
ORTHOMCL2338	null	3	1	2	2	0	0	2	1	0	1	1
ORTHOMCL2339	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2340	null	1	1	1	1	1	1	2	1	1	1	2
ORTHOMCL2341	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2343	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2344	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2345	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2346	null	1	1	1	2	1	1	1	1	2	1	1
ORTHOMCL2347	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2348	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2349	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2350	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2351	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2352	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2353	null	1	1	3	1	1	1	1	1	1	1	1
ORTHOMCL2354	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2355	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2356	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2357	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2358	null	1	1	1	2	1	1	2	1	1	1	1
ORTHOMCL2360	null	1	1	1	1	1	2	1	2	0	1	2
ORTHOMCL2361	null	2	2	1	1	1	1	1	1	1	1	1
ORTHOMCL2362	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2363	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2365	null	1	1	1	1	1	1	1	2	2	1	1
ORTHOMCL2366	null	1	1	1	1	2	1	1	1	2	1	1
ORTHOMCL2370	null	2	1	1	1	1	1	3	1	1	0	1
ORTHOMCL2371	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2372	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2373	null	2	1	1	1	1	2	1	1	1	1	1
ORTHOMCL2375	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2376	null	1	1	1	1	2	1	1	1	1	2	1
ORTHOMCL2377	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2378	null	1	1	1	1	2	1	1	1	2	1	1
ORTHOMCL2379	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2380	null	1	1	2	1	1	1	1	1	1	1	2
ORTHOMCL2381	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2382	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2383	null	2	1	1	1	1	1	1	2	1	1	1
ORTHOMCL2384	null	1	1	1	1	1	2	1	1	1	1	2
ORTHOMCL2385	null	1	1	2	2	1	1	3	2	0	0	0
ORTHOMCL2386	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2387	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2388	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2389	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2390	null	1	1	1	1	2	1	2	1	1	1	1
ORTHOMCL2391	null	2	1	1	1	1	1	1	1	1	2	1
ORTHOMCL2392	null	1	1	1	2	1	1	1	1	1	2	1
ORTHOMCL2393	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2394	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2396	null	3	1	1	1	0	1	1	1	1	1	2
ORTHOMCL2399	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2400	null	2	1	1	2	1	2	1	1	1	0	1
ORTHOMCL2401	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2402	null	1	1	1	1	1	2	1	1	1	1	2
ORTHOMCL2403	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2404	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2405	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2406	null	1	1	1	1	1	1	1	1	1	0	4
ORTHOMCL2407	null	2	1	1	1	1	2	1	1	1	1	1
ORTHOMCL2408	null	1	1	1	1	1	1	2	1	1	2	1
ORTHOMCL2409	null	1	1	1	0	3	0	1	2	1	1	2
ORTHOMCL2412	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2413	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2414	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2415	null	1	1	1	1	1	1	2	1	1	1	2
ORTHOMCL2416	null	2	1	1	1	1	1	1	1	1	2	1
ORTHOMCL2417	null	2	1	2	1	2	1	2	1	0	0	1
ORTHOMCL2419	null	2	1	1	1	2	1	2	1	1	0	1
ORTHOMCL2420	null	1	1	1	1	1	0	1	1	2	1	3
ORTHOMCL2422	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2423	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2424	null	1	1	2	1	1	1	1	1	1	1	2
ORTHOMCL2426	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2427	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2428	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2430	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2431	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2432	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2435	null	2	1	2	1	1	0	1	1	2	1	1
ORTHOMCL2437	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2438	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2439	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2441	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2443	null	1	1	2	1	1	1	1	2	1	1	1
ORTHOMCL2444	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2445	null	1	1	1	1	1	1	3	1	1	1	1
ORTHOMCL2446	null	3	1	1	1	1	1	1	1	1	1	1
ORTHOMCL2447	null	2	2	1	1	1	1	1	1	1	1	1
ORTHOMCL2448	null	1	1	1	1	1	1	1	1	2	2	1
ORTHOMCL2449	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2451	null	2	1	2	2	0	1	1	1	1	1	1
ORTHOMCL2452	null	1	1	1	1	2	1	1	2	1	1	1
ORTHOMCL2453	null	1	1	1	2	1	1	1	1	1	2	1
ORTHOMCL2454	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2455	null	3	1	1	1	1	0	1	1	1	1	2
ORTHOMCL2456	null	1	1	2	2	0	2	1	1	1	1	1
ORTHOMCL2457	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2459	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2460	null	1	1	1	1	1	1	1	2	2	1	1
ORTHOMCL2461	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2462	null	1	1	2	1	1	1	1	1	2	1	1
ORTHOMCL2463	null	1	1	1	0	1	3	1	1	2	1	1
ORTHOMCL2464	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2465	null	2	1	0	1	1	1	1	1	2	2	1
ORTHOMCL2466	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2467	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2468	null	1	1	3	1	1	1	1	1	1	1	1
ORTHOMCL2469	null	1	1	1	1	1	3	1	1	0	1	2
ORTHOMCL2470	null	1	1	1	1	1	1	2	1	1	1	2
ORTHOMCL2471	null	1	1	1	1	1	2	1	1	1	2	1
ORTHOMCL2472	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2473	null	1	1	1	1	2	2	1	1	1	1	1
ORTHOMCL2474	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2475	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2477	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2478	null	1	1	1	1	1	1	1	1	1	3	1
ORTHOMCL2479	null	1	1	1	1	0	1	1	1	1	1	4
ORTHOMCL2480	null	2	1	2	2	1	1	1	1	1	1	0
ORTHOMCL2481	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2482	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2483	null	1	1	2	2	0	2	1	1	1	1	1
ORTHOMCL2484	null	1	1	1	1	1	1	2	1	1	2	1
ORTHOMCL2485	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2486	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2487	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2489	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2490	null	1	2	1	1	2	0	2	1	1	1	1
ORTHOMCL2491	null	1	1	1	1	1	1	1	1	2	2	1
ORTHOMCL2492	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2493	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2495	null	2	1	1	1	1	1	1	1	1	2	1
ORTHOMCL2496	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2497	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2498	null	1	1	1	1	2	2	1	1	1	1	1
ORTHOMCL2499	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2500	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2501	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2502	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2503	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2504	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2507	null	1	1	1	1	1	1	2	2	1	1	1
ORTHOMCL2508	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2509	null	1	1	1	1	1	1	1	1	2	1	2
ORTHOMCL2510	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2511	null	2	1	1	1	1	2	1	1	1	1	1
ORTHOMCL2512	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2513	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2514	null	1	1	1	1	1	1	1	1	2	2	1
ORTHOMCL2515	null	1	1	2	1	1	2	1	1	1	1	1
ORTHOMCL2516	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2517	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2519	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2520	null	1	1	1	1	1	1	1	1	1	3	1
ORTHOMCL2521	null	2	2	1	1	1	1	1	1	1	1	1
ORTHOMCL2522	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2523	null	1	1	1	1	2	1	0	2	2	1	1
ORTHOMCL2524	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2526	null	1	1	1	1	2	1	1	1	2	1	1
ORTHOMCL2528	null	1	1	2	1	1	1	1	1	1	1	2
ORTHOMCL2529	null	2	1	2	1	1	1	1	1	1	1	1
ORTHOMCL2530	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2531	null	2	1	1	2	0	1	1	1	1	1	2
ORTHOMCL2532	null	2	1	1	1	2	1	1	1	1	0	2
ORTHOMCL2533	null	1	1	1	1	2	1	1	1	2	1	1
ORTHOMCL2534	null	1	1	1	1	2	1	1	1	1	2	1
ORTHOMCL2535	null	1	1	1	1	1	1	1	1	2	1	2
ORTHOMCL2536	null	1	1	4	1	1	0	1	1	2	1	0
ORTHOMCL2537	null	1	1	1	1	1	1	1	2	2	1	1
ORTHOMCL2538	null	1	1	1	1	1	3	1	1	1	1	1
ORTHOMCL2539	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2541	null	2	1	1	2	1	1	1	1	1	1	1
ORTHOMCL2542	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2543	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2544	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2545	null	1	1	1	2	1	1	1	1	2	1	1
ORTHOMCL2546	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2548	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2549	null	1	1	1	1	1	1	1	1	2	1	2
ORTHOMCL2550	null	1	1	1	1	1	1	1	3	1	1	1
ORTHOMCL2551	null	2	1	1	1	0	2	1	1	2	1	1
ORTHOMCL2552	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2553	null	1	1	2	1	1	1	2	1	1	1	1
ORTHOMCL2555	null	1	1	1	1	1	1	1	1	2	1	2
ORTHOMCL2556	null	1	1	1	1	1	1	1	1	3	1	1
ORTHOMCL2557	null	1	1	2	1	3	1	1	1	1	1	0
ORTHOMCL2558	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2559	null	2	1	1	1	1	1	1	1	1	1	2
ORTHOMCL2560	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2562	null	1	1	1	2	1	0	3	1	1	1	1
ORTHOMCL2563	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2564	null	1	1	1	1	1	2	1	1	1	1	2
ORTHOMCL2565	null	1	1	0	1	3	0	2	1	1	1	2
ORTHOMCL2566	null	1	1	2	1	1	1	1	1	1	1	2
ORTHOMCL2567	null	2	1	1	1	2	1	1	1	1	1	1
ORTHOMCL2568	null	1	1	1	1	1	1	1	1	1	2	2
ORTHOMCL2570	null	1	1	1	1	3	1	1	1	1	1	1
ORTHOMCL2571	null	1	1	1	1	1	1	1	1	1	1	3
ORTHOMCL2572	null	1	1	0	1	0	2	1	2	1	1	3
ORTHOMCL2573	null	1	1	1	1	1	2	2	1	1	1	1
ORTHOMCL2574	null	1	1	1	1	1	2	1	2	1	1	1
ORTHOMCL2575	null	1	1	2	2	1	1	1	1	1	1	1
ORTHOMCL2576	null	1	1	1	2	2	1	1	1	1	1	1
ORTHOMCL2577	null	1	1	2	1	2	1	1	1	1	1	1
ORTHOMCL2578	null	1	1	1	1	2	1	2	1	0	1	2
ORTHOMCL2579	null	1	1	1	3	1	1	1	1	0	2	1
ORTHOMCL2580	null	1	1	1	1	1	1	2	1	1	1	2
ORTHOMCL2581	null	1	1	1	3	1	1	1	1	1	1	1
ORTHOMCL2582	null	1	1	1	1	1	1	3	1	1	1	1
ORTHOMCL2583	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2584	null	1	1	1	2	1	1	2	1	1	1	1
ORTHOMCL2585	null	1	1	1	1	2	1	1	1	1	1	2
ORTHOMCL2587	null	1	1	1	2	0	1	1	1	1	2	2
ORTHOMCL2588	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2589	null	1	1	1	2	1	1	1	1	1	1	2
ORTHOMCL2590	null	1	1	1	1	1	1	1	1	1	2	2
